county,time,start_date,end_date,cases,deaths,est_cases,est_deaths,cumulative_deaths,hospitalized,icu
Calaveras,34,2023-01-27,2023-02-02,20,0,20,0,139,0,0
Calaveras,35,2023-02-03,2023-02-09,12,0,12,0,139,0,0
Calaveras,36,2023-02-10,2023-02-16,15,1,15,1,140,1,0
Calaveras,37,2023-02-17,2023-02-23,17,0,17,0,140,1,1
Calaveras,38,2023-02-24,2023-03-02,14,0,14,0,140,0,2
Calaveras,39,2023-03-03,2023-03-09,20,2,20,2,142,0,0
Calaveras,40,2023-03-10,2023-03-16,9,0,9,0,142,0,0
Calaveras,41,2023-03-17,2023-03-23,9,0,9,0,142,1,0
Calaveras,42,2023-03-24,2023-03-30,11,1,11,1,143,0,0
Calaveras,43,2023-03-31,2023-04-06,6,0,6,0,143,0,0
Calaveras,44,2023-04-07,2023-04-13,12,0,12,0,143,0,0
Calaveras,45,2023-04-14,2023-04-20,6,0,6,0,143,0,0
Calaveras,46,2023-04-21,2023-04-27,6,0,6,0,143,0,0
Calaveras,47,2023-04-28,2023-05-04,4,0,4,0,143,1,0
Calaveras,48,2023-05-05,2023-05-11,6,0,6,0,143,0,0
Calaveras,49,2023-05-12,2023-05-18,4,0,4,0,143,1,0
Calaveras,50,2023-05-19,2023-05-25,3,0,3,0,143,0,0
Calaveras,51,2023-05-26,2023-06-01,5,0,5,0,143,0,0
Calaveras,52,2023-06-02,2023-06-08,10,0,10,0,143,1,1
Calaveras,53,2023-06-09,2023-06-15,8,0,8,0,143,2,0
Calaveras,54,2023-06-16,2023-06-22,5,1,5,1,144,1,0
Calaveras,55,2023-06-23,2023-06-29,5,0,5,0,144,0,0
Calaveras,56,2023-06-30,2023-07-06,5,1,5,1,145,0,0
Calaveras,57,2023-07-07,2023-07-13,6,0,6,0,145,2,1
Calaveras,58,2023-07-14,2023-07-20,6,0,6,0,145,1,1
Calaveras,59,2023-07-21,2023-07-27,9,0,9,0,145,1,1
Calaveras,60,2023-07-28,2023-08-03,7,0,7,0,145,0,0
Calaveras,61,2023-08-04,2023-08-10,11,0,11,0,145,0,0
Calaveras,62,2023-08-11,2023-08-17,15,0,15,0,145,0,0
Calaveras,63,2023-08-18,2023-08-24,9,0,9,0,145,1,0
Calaveras,64,2023-08-25,2023-08-31,28,0,28,0,145,1,1
Calaveras,65,2023-09-01,2023-09-07,14,0,14,0,145,0,0
Calaveras,66,2023-09-08,2023-09-14,16,0,16,0,145,0,0
Calaveras,67,2023-09-15,2023-09-21,20,0,20,0,145,1,0
Calaveras,68,2023-09-22,2023-09-28,10,1,10,1,146,0,0
Calaveras,69,2023-09-29,2023-10-05,13,0,13,0,146,0,0
Calaveras,70,2023-10-06,2023-10-12,22,0,22,0,146,1,0
Calaveras,71,2023-10-13,2023-10-19,13,0,13,0,146,0,0
Calaveras,72,2023-10-20,2023-10-26,10,1,10,1,147,0,0
Calaveras,73,2023-10-27,2023-11-02,9,0,9,0,147,0,0
Calaveras,74,2023-11-03,2023-11-09,10,0,10,0,147,0,0
Calaveras,75,2023-11-10,2023-11-16,10,1,10,1,148,2,1
Calaveras,76,2023-11-17,2023-11-23,13,0,13,0,148,0,0
Calaveras,77,2023-11-24,2023-11-30,22,0,22,0,148,1,1
Calaveras,78,2023-12-01,2023-12-07,16,0,16,0,148,0,0
Calaveras,79,2023-12-08,2023-12-14,13,1,13,1,149,2,0
Calaveras,80,2023-12-15,2023-12-21,NA,NA,NA,NA,NA,0,0
Calaveras,81,2023-12-22,2023-12-28,NA,NA,NA,NA,NA,0,0
Calaveras,82,2023-12-29,2024-01-04,NA,NA,NA,NA,NA,0,0
Calaveras,83,2024-01-05,2024-01-11,NA,NA,NA,NA,NA,0,0
Calaveras,84,2024-01-12,2024-01-18,NA,NA,NA,NA,NA,0,0
Calaveras,85,2024-01-19,2024-01-25,NA,NA,NA,NA,NA,0,0
Calaveras,86,2024-01-26,2024-02-01,NA,NA,NA,NA,NA,1,1
Calaveras,87,2024-02-02,2024-02-08,NA,NA,NA,NA,NA,1,0
Calaveras,88,2024-02-09,2024-02-15,NA,NA,NA,NA,NA,1,1
Calaveras,89,2024-02-16,2024-02-22,NA,NA,NA,NA,NA,0,0
Calaveras,90,2024-02-23,2024-02-29,NA,NA,NA,NA,NA,0,0
Calaveras,91,2024-03-01,2024-03-07,NA,NA,NA,NA,NA,0,0
Calaveras,92,2024-03-08,2024-03-14,NA,NA,NA,NA,NA,0,0
Calaveras,93,2024-03-15,2024-03-21,NA,NA,NA,NA,NA,0,0
Colusa,1,2022-06-10,2022-06-16,15,0,15,0,21,14,0
Colusa,2,2022-06-17,2022-06-23,16,1,16,1,22,8,0
Colusa,3,2022-06-24,2022-06-30,30,0,30,0,22,4,0
Colusa,4,2022-07-01,2022-07-07,25,0,25,0,22,4,0
Colusa,5,2022-07-08,2022-07-14,25,0,25,0,22,2,0
Colusa,6,2022-07-15,2022-07-21,22,0,22,0,22,2,0
Colusa,7,2022-07-22,2022-07-28,27,0,27,0,22,3,0
Colusa,8,2022-07-29,2022-08-04,22,0,22,0,22,2,0
Colusa,9,2022-08-05,2022-08-11,15,0,15,0,22,1,0
Colusa,10,2022-08-12,2022-08-18,14,0,14,0,22,0,0
Colusa,11,2022-08-19,2022-08-25,16,0,16,0,22,0,0
Colusa,12,2022-08-26,2022-09-01,8,0,8,0,22,3,0
Colusa,13,2022-09-02,2022-09-08,19,0,19,0,22,1,0
Colusa,14,2022-09-09,2022-09-15,11,0,11,0,22,2,0
Colusa,15,2022-09-16,2022-09-22,9,0,9,0,22,2,0
Colusa,16,2022-09-23,2022-09-29,8,0,8,0,22,2,0
Colusa,17,2022-09-30,2022-10-06,5,0,5,0,22,1,0
Colusa,18,2022-10-07,2022-10-13,2,0,2,0,22,1,0
Colusa,19,2022-10-14,2022-10-20,4,0,4,0,22,0,0
Colusa,20,2022-10-21,2022-10-27,7,0,7,0,22,0,0
Colusa,21,2022-10-28,2022-11-03,5,0,5,0,22,0,0
Colusa,22,2022-11-04,2022-11-10,5,0,5,0,22,0,0
Colusa,23,2022-11-11,2022-11-17,11,0,11,0,22,1,0
Colusa,24,2022-11-18,2022-11-24,9,0,9,0,22,0,0
Colusa,25,2022-11-25,2022-12-01,21,0,21,0,22,6,0
Colusa,26,2022-12-02,2022-12-08,6,0,6,0,22,1,0
Colusa,27,2022-12-09,2022-12-15,18,0,18,0,22,1,0
Colusa,28,2022-12-16,2022-12-22,10,0,10,0,22,0,0
Colusa,29,2022-12-23,2022-12-29,11,0,11,0,22,0,0
Colusa,30,2022-12-30,2023-01-05,5,0,5,0,22,0,0
Colusa,31,2023-01-06,2023-01-12,8,0,8,0,22,0,0
Colusa,32,2023-01-13,2023-01-19,10,0,10,0,22,0,0
Colusa,33,2023-01-20,2023-01-26,7,0,7,0,22,0,0
Colusa,34,2023-01-27,2023-02-02,6,0,6,0,22,0,0
Colusa,35,2023-02-03,2023-02-09,9,0,9,0,22,0,0
Colusa,36,2023-02-10,2023-02-16,6,0,6,0,22,1,0
Colusa,37,2023-02-17,2023-02-23,14,1,14,1,23,0,0
Colusa,38,2023-02-24,2023-03-02,11,1,11,1,24,0,0
Colusa,39,2023-03-03,2023-03-09,11,0,11,0,24,1,0
Colusa,40,2023-03-10,2023-03-16,3,1,3,1,25,1,0
Colusa,41,2023-03-17,2023-03-23,6,0,6,0,25,1,0
Colusa,42,2023-03-24,2023-03-30,5,0,5,0,25,1,0
Colusa,43,2023-03-31,2023-04-06,6,0,6,0,25,2,0
Colusa,44,2023-04-07,2023-04-13,0,0,0,0,25,0,0
Colusa,45,2023-04-14,2023-04-20,2,1,2,1,26,0,0
Colusa,46,2023-04-21,2023-04-27,2,0,2,0,26,0,0
Colusa,47,2023-04-28,2023-05-04,4,0,4,0,26,1,0
Colusa,48,2023-05-05,2023-05-11,4,0,4,0,26,0,0
Colusa,49,2023-05-12,2023-05-18,1,0,1,0,26,1,0
Colusa,50,2023-05-19,2023-05-25,2,0,2,0,26,0,0
Colusa,51,2023-05-26,2023-06-01,0,0,0,0,26,0,0
Colusa,52,2023-06-02,2023-06-08,2,0,2,0,26,1,0
Colusa,53,2023-06-09,2023-06-15,1,0,1,0,26,0,0
Colusa,54,2023-06-16,2023-06-22,1,1,1,1,27,0,0
Colusa,55,2023-06-23,2023-06-29,0,0,0,0,27,0,0
Colusa,56,2023-06-30,2023-07-06,3,0,3,0,27,0,0
Colusa,57,2023-07-07,2023-07-13,1,0,1,0,27,0,0
Colusa,58,2023-07-14,2023-07-20,1,0,1,0,27,0,0
Colusa,59,2023-07-21,2023-07-27,1,0,1,0,27,0,0
Colusa,60,2023-07-28,2023-08-03,2,0,2,0,27,0,0
Colusa,61,2023-08-04,2023-08-10,1,0,1,0,27,0,0
Colusa,62,2023-08-11,2023-08-17,1,0,1,0,27,0,0
Colusa,63,2023-08-18,2023-08-24,5,0,5,0,27,0,0
Colusa,64,2023-08-25,2023-08-31,8,0,8,0,27,0,0
Colusa,65,2023-09-01,2023-09-07,14,1,14,1,28,3,0
Colusa,66,2023-09-08,2023-09-14,5,1,5,1,29,1,0
Colusa,67,2023-09-15,2023-09-21,3,0,3,0,29,0,0
Colusa,68,2023-09-22,2023-09-28,7,0,7,0,29,1,0
Colusa,69,2023-09-29,2023-10-05,5,0,5,0,29,0,0
Colusa,70,2023-10-06,2023-10-12,4,0,4,0,29,0,0
Colusa,71,2023-10-13,2023-10-19,1,2,1,2,31,0,0
Colusa,72,2023-10-20,2023-10-26,1,1,1,1,32,0,0
Colusa,73,2023-10-27,2023-11-02,3,0,3,0,32,0,0
Colusa,74,2023-11-03,2023-11-09,2,0,2,0,32,0,0
Colusa,75,2023-11-10,2023-11-16,3,0,3,0,32,1,0
Colusa,76,2023-11-17,2023-11-23,2,0,2,0,32,0,0
Colusa,77,2023-11-24,2023-11-30,1,0,1,0,32,0,0
Colusa,78,2023-12-01,2023-12-07,3,0,3,0,32,0,0
Colusa,79,2023-12-08,2023-12-14,9,0,9,0,32,0,0
Colusa,80,2023-12-15,2023-12-21,NA,NA,NA,NA,NA,0,0
Colusa,81,2023-12-22,2023-12-28,NA,NA,NA,NA,NA,1,0
Colusa,82,2023-12-29,2024-01-04,NA,NA,NA,NA,NA,0,0
Colusa,83,2024-01-05,2024-01-11,NA,NA,NA,NA,NA,0,0
Colusa,84,2024-01-12,2024-01-18,NA,NA,NA,NA,NA,0,0
Colusa,85,2024-01-19,2024-01-25,NA,NA,NA,NA,NA,0,0
Colusa,86,2024-01-26,2024-02-01,NA,NA,NA,NA,NA,1,0
Colusa,87,2024-02-02,2024-02-08,NA,NA,NA,NA,NA,0,0
Colusa,88,2024-02-09,2024-02-15,NA,NA,NA,NA,NA,0,0
Colusa,89,2024-02-16,2024-02-22,NA,NA,NA,NA,NA,0,0
Colusa,90,2024-02-23,2024-02-29,NA,NA,NA,NA,NA,0,0
Colusa,91,2024-03-01,2024-03-07,NA,NA,NA,NA,NA,0,0
Colusa,92,2024-03-08,2024-03-14,NA,NA,NA,NA,NA,0,0
Colusa,93,2024-03-15,2024-03-21,NA,NA,NA,NA,NA,0,0
Contra Costa,1,2022-06-10,2022-06-16,3257,9,3257,9,1355,83,13
Contra Costa,2,2022-06-17,2022-06-23,3456,12,3456,12,1367,89,8
Contra Costa,3,2022-06-24,2022-06-30,3605,8,3605,8,1375,91,8
Contra Costa,4,2022-07-01,2022-07-07,3410,9,3410,9,1384,99,12
Contra Costa,5,2022-07-08,2022-07-14,3284,8,3284,8,1392,94,9
Contra Costa,6,2022-07-15,2022-07-21,2906,7,2906,7,1399,108,21
Contra Costa,7,2022-07-22,2022-07-28,2783,9,2783,9,1408,110,12
Contra Costa,8,2022-07-29,2022-08-04,2419,8,2419,8,1416,114,12
Contra Costa,9,2022-08-05,2022-08-11,2004,6,2004,6,1422,97,10
Contra Costa,10,2022-08-12,2022-08-18,1617,7,1617,7,1429,64,12
Contra Costa,11,2022-08-19,2022-08-25,1421,4,1421,4,1433,55,7
Contra Costa,12,2022-08-26,2022-09-01,1213,5,1213,5,1438,57,11
Contra Costa,13,2022-09-02,2022-09-08,960,5,960,5,1443,62,10
Contra Costa,14,2022-09-09,2022-09-15,855,6,855,6,1449,74,8
Contra Costa,15,2022-09-16,2022-09-22,791,9,791,9,1458,40,4
Contra Costa,16,2022-09-23,2022-09-29,793,4,793,4,1462,38,8
Contra Costa,17,2022-09-30,2022-10-06,680,4,680,4,1466,38,4
Contra Costa,18,2022-10-07,2022-10-13,696,6,696,6,1472,35,4
Contra Costa,19,2022-10-14,2022-10-20,624,4,624,4,1476,38,9
Contra Costa,20,2022-10-21,2022-10-27,661,6,661,6,1482,42,8
Contra Costa,21,2022-10-28,2022-11-03,815,4,815,4,1486,43,7
Contra Costa,22,2022-11-04,2022-11-10,912,3,912,3,1489,47,6
Contra Costa,23,2022-11-11,2022-11-17,994,2,994,2,1491,52,7
Contra Costa,24,2022-11-18,2022-11-24,1122,1,1122,1,1492,52,7
Contra Costa,25,2022-11-25,2022-12-01,1782,4,1782,4,1496,91,13
Contra Costa,26,2022-12-02,2022-12-08,1767,4,1767,4,1500,87,10
Contra Costa,27,2022-12-09,2022-12-15,1685,9,1685,9,1509,100,8
Contra Costa,28,2022-12-16,2022-12-22,1680,7,1680,7,1516,97,10
Contra Costa,29,2022-12-23,2022-12-29,1532,11,1532,11,1527,100,11
Contra Costa,30,2022-12-30,2023-01-05,1168,9,1168,9,1536,96,8
Contra Costa,31,2023-01-06,2023-01-12,781,7,781,7,1543,79,8
Contra Costa,32,2023-01-13,2023-01-19,558,7,558,7,1550,71,8
Contra Costa,33,2023-01-20,2023-01-26,562,11,562,11,1561,61,6
Contra Costa,34,2023-01-27,2023-02-02,683,6,683,6,1567,53,7
Contra Costa,35,2023-02-03,2023-02-09,728,3,728,3,1570,41,4
Contra Costa,36,2023-02-10,2023-02-16,693,2,693,2,1572,45,6
Contra Costa,37,2023-02-17,2023-02-23,700,8,700,8,1580,54,9
Contra Costa,38,2023-02-24,2023-03-02,669,9,669,9,1589,57,8
Contra Costa,39,2023-03-03,2023-03-09,670,3,670,3,1592,52,5
Contra Costa,40,2023-03-10,2023-03-16,516,6,516,6,1598,44,3
Contra Costa,41,2023-03-17,2023-03-23,410,4,410,4,1602,55,9
Contra Costa,42,2023-03-24,2023-03-30,373,5,373,5,1607,51,7
Contra Costa,43,2023-03-31,2023-04-06,410,4,410,4,1611,43,6
Contra Costa,44,2023-04-07,2023-04-13,415,3,415,3,1614,41,3
Contra Costa,45,2023-04-14,2023-04-20,375,4,375,4,1618,35,6
Contra Costa,46,2023-04-21,2023-04-27,340,11,340,11,1629,39,5
Contra Costa,47,2023-04-28,2023-05-04,298,4,298,4,1633,40,3
Contra Costa,48,2023-05-05,2023-05-11,270,6,270,6,1639,33,5
Contra Costa,49,2023-05-12,2023-05-18,299,2,299,2,1641,31,2
Contra Costa,50,2023-05-19,2023-05-25,233,4,233,4,1645,46,3
Contra Costa,51,2023-05-26,2023-06-01,228,2,228,2,1647,42,2
Contra Costa,52,2023-06-02,2023-06-08,225,5,225,5,1652,28,0
Contra Costa,53,2023-06-09,2023-06-15,193,0,193,0,1652,28,2
Contra Costa,54,2023-06-16,2023-06-22,200,2,200,2,1654,24,3
Contra Costa,55,2023-06-23,2023-06-29,230,2,230,2,1656,32,3
Contra Costa,56,2023-06-30,2023-07-06,230,5,230,5,1661,28,1
Contra Costa,57,2023-07-07,2023-07-13,290,1,290,1,1662,31,3
Contra Costa,58,2023-07-14,2023-07-20,303,5,303,5,1667,30,4
Contra Costa,59,2023-07-21,2023-07-27,313,5,313,5,1672,45,6
Contra Costa,60,2023-07-28,2023-08-03,406,6,407,6,1678,42,7
Contra Costa,61,2023-08-04,2023-08-10,495,3,496,3,1681,50,7
Contra Costa,62,2023-08-11,2023-08-17,570,1,571,1,1682,41,7
Contra Costa,63,2023-08-18,2023-08-24,593,6,594,6,1688,40,4
Contra Costa,64,2023-08-25,2023-08-31,611,3,612,3,1691,59,4
Contra Costa,65,2023-09-01,2023-09-07,546,3,547,3,1694,48,8
Contra Costa,66,2023-09-08,2023-09-14,541,2,542,2,1696,53,6
Contra Costa,67,2023-09-15,2023-09-21,400,5,401,5,1701,53,8
Contra Costa,68,2023-09-22,2023-09-28,353,2,354,2,1703,50,9
Contra Costa,69,2023-09-29,2023-10-05,317,5,318,5,1708,53,14
Contra Costa,70,2023-10-06,2023-10-12,289,1,290,1,1709,47,5
Contra Costa,71,2023-10-13,2023-10-19,279,5,280,5,1714,30,2
Contra Costa,72,2023-10-20,2023-10-26,227,0,228,0,1714,23,2
Contra Costa,73,2023-10-27,2023-11-02,268,3,269,3,1717,25,5
Contra Costa,74,2023-11-03,2023-11-09,302,1,303,1,1718,41,6
Contra Costa,75,2023-11-10,2023-11-16,321,3,322,3,1721,61,9
Contra Costa,76,2023-11-17,2023-11-23,279,3,280,3,1724,51,7
Contra Costa,77,2023-11-24,2023-11-30,440,3,442,3,1727,58,5
Contra Costa,78,2023-12-01,2023-12-07,484,5,486,5,1732,74,14
Contra Costa,79,2023-12-08,2023-12-14,445,0,447,0,1732,58,12
Contra Costa,80,2023-12-15,2023-12-21,NA,NA,NA,NA,NA,68,8
Contra Costa,81,2023-12-22,2023-12-28,NA,NA,NA,NA,NA,74,4
Contra Costa,82,2023-12-29,2024-01-04,NA,NA,NA,NA,NA,81,7
Contra Costa,83,2024-01-05,2024-01-11,NA,NA,NA,NA,NA,68,4
Contra Costa,84,2024-01-12,2024-01-18,NA,NA,NA,NA,NA,78,7
Contra Costa,85,2024-01-19,2024-01-25,NA,NA,NA,NA,NA,51,8
Contra Costa,86,2024-01-26,2024-02-01,NA,NA,NA,NA,NA,55,4
Contra Costa,87,2024-02-02,2024-02-08,NA,NA,NA,NA,NA,34,3
Contra Costa,88,2024-02-09,2024-02-15,NA,NA,NA,NA,NA,58,10
Contra Costa,89,2024-02-16,2024-02-22,NA,NA,NA,NA,NA,43,2
Contra Costa,90,2024-02-23,2024-02-29,NA,NA,NA,NA,NA,42,5
Contra Costa,91,2024-03-01,2024-03-07,NA,NA,NA,NA,NA,31,1
Contra Costa,92,2024-03-08,2024-03-14,NA,NA,NA,NA,NA,38,3
Contra Costa,93,2024-03-15,2024-03-21,NA,NA,NA,NA,NA,31,2
Del Norte,1,2022-06-10,2022-06-16,72,0,72,0,51,3,0
Del Norte,2,2022-06-17,2022-06-23,112,2,112,2,53,6,1
Del Norte,3,2022-06-24,2022-06-30,163,0,163,0,53,6,1
Del Norte,4,2022-07-01,2022-07-07,145,0,145,0,53,5,2
Del Norte,5,2022-07-08,2022-07-14,182,0,182,0,53,7,0
Del Norte,6,2022-07-15,2022-07-21,99,0,99,0,53,8,2
Del Norte,7,2022-07-22,2022-07-28,64,0,64,0,53,4,0
Del Norte,8,2022-07-29,2022-08-04,47,0,47,0,53,3,0
Del Norte,9,2022-08-05,2022-08-11,60,1,60,1,54,5,0
Del Norte,10,2022-08-12,2022-08-18,37,0,37,0,54,2,0
Del Norte,11,2022-08-19,2022-08-25,27,1,27,1,55,1,0
Del Norte,12,2022-08-26,2022-09-01,24,0,24,0,55,5,1
Del Norte,13,2022-09-02,2022-09-08,19,0,19,0,55,3,1
Del Norte,14,2022-09-09,2022-09-15,29,0,29,0,55,2,0
Del Norte,15,2022-09-16,2022-09-22,22,0,22,0,55,3,0
Del Norte,16,2022-09-23,2022-09-29,15,0,15,0,55,1,0
Del Norte,17,2022-09-30,2022-10-06,15,0,15,0,55,1,0
Del Norte,18,2022-10-07,2022-10-13,11,0,11,0,55,1,0
Del Norte,19,2022-10-14,2022-10-20,7,0,7,0,55,2,0
Del Norte,20,2022-10-21,2022-10-27,9,0,9,0,55,0,0
Del Norte,21,2022-10-28,2022-11-03,12,0,12,0,55,1,0
Del Norte,22,2022-11-04,2022-11-10,16,0,16,0,55,1,0
Del Norte,23,2022-11-11,2022-11-17,14,0,14,0,55,3,0
Del Norte,24,2022-11-18,2022-11-24,23,0,23,0,55,2,1
Del Norte,25,2022-11-25,2022-12-01,48,1,48,1,56,3,1
Del Norte,26,2022-12-02,2022-12-08,30,0,30,0,56,3,0
Del Norte,27,2022-12-09,2022-12-15,37,0,37,0,56,3,0
Del Norte,28,2022-12-16,2022-12-22,35,0,35,0,56,2,0
Del Norte,29,2022-12-23,2022-12-29,37,0,37,0,56,1,0
Del Norte,30,2022-12-30,2023-01-05,24,0,24,0,56,6,1
Del Norte,31,2023-01-06,2023-01-12,12,0,12,0,56,5,1
Del Norte,32,2023-01-13,2023-01-19,17,2,17,2,58,3,1
Del Norte,33,2023-01-20,2023-01-26,26,0,26,0,58,0,0
Del Norte,34,2023-01-27,2023-02-02,45,0,45,0,58,1,0
Del Norte,35,2023-02-03,2023-02-09,39,0,39,0,58,1,0
Del Norte,36,2023-02-10,2023-02-16,16,0,16,0,58,1,0
Del Norte,37,2023-02-17,2023-02-23,8,0,8,0,58,2,0
Del Norte,38,2023-02-24,2023-03-02,8,0,8,0,58,2,1
Del Norte,39,2023-03-03,2023-03-09,4,1,4,1,59,0,0
Del Norte,40,2023-03-10,2023-03-16,7,0,7,0,59,2,0
Del Norte,41,2023-03-17,2023-03-23,3,1,3,1,60,0,0
Del Norte,42,2023-03-24,2023-03-30,7,0,7,0,60,0,0
Del Norte,43,2023-03-31,2023-04-06,2,1,2,1,61,0,0
Del Norte,44,2023-04-07,2023-04-13,2,0,2,0,61,0,0
Del Norte,45,2023-04-14,2023-04-20,1,0,1,0,61,0,0
Del Norte,46,2023-04-21,2023-04-27,4,0,4,0,61,0,0
Del Norte,47,2023-04-28,2023-05-04,5,0,5,0,61,0,0
Del Norte,48,2023-05-05,2023-05-11,4,0,4,0,61,0,0
Del Norte,49,2023-05-12,2023-05-18,9,0,9,0,61,2,1
Del Norte,50,2023-05-19,2023-05-25,3,0,3,0,61,1,0
Del Norte,51,2023-05-26,2023-06-01,1,0,1,0,61,1,0
Del Norte,52,2023-06-02,2023-06-08,3,0,3,0,61,1,0
Del Norte,53,2023-06-09,2023-06-15,3,0,3,0,61,0,0
Del Norte,54,2023-06-16,2023-06-22,2,0,2,0,61,0,0
Del Norte,55,2023-06-23,2023-06-29,9,0,9,0,61,1,1
Del Norte,56,2023-06-30,2023-07-06,0,0,0,0,61,0,0
Del Norte,57,2023-07-07,2023-07-13,3,0,3,0,61,1,0
Del Norte,58,2023-07-14,2023-07-20,1,0,1,0,61,1,0
Del Norte,59,2023-07-21,2023-07-27,3,0,3,0,61,1,0
Del Norte,60,2023-07-28,2023-08-03,13,0,13,0,61,2,1
Del Norte,61,2023-08-04,2023-08-10,16,0,16,0,61,2,1
Del Norte,62,2023-08-11,2023-08-17,28,0,28,0,61,0,0
Del Norte,63,2023-08-18,2023-08-24,21,0,21,0,61,0,0
Del Norte,64,2023-08-25,2023-08-31,20,0,20,0,61,1,0
Del Norte,65,2023-09-01,2023-09-07,13,1,13,1,62,0,0
Del Norte,66,2023-09-08,2023-09-14,16,0,16,0,62,2,0
Del Norte,67,2023-09-15,2023-09-21,5,1,5,1,63,0,0
Del Norte,68,2023-09-22,2023-09-28,3,0,3,0,63,0,0
Del Norte,69,2023-09-29,2023-10-05,6,0,6,0,63,0,0
Del Norte,70,2023-10-06,2023-10-12,6,0,6,0,63,0,0
Del Norte,71,2023-10-13,2023-10-19,10,0,10,0,63,1,1
Del Norte,72,2023-10-20,2023-10-26,9,1,9,1,64,1,0
Del Norte,73,2023-10-27,2023-11-02,4,0,4,0,64,1,0
Del Norte,74,2023-11-03,2023-11-09,10,0,10,0,64,1,0
Del Norte,75,2023-11-10,2023-11-16,3,0,3,0,64,0,0
Del Norte,76,2023-11-17,2023-11-23,3,0,3,0,64,0,0
Del Norte,77,2023-11-24,2023-11-30,12,0,12,0,64,1,0
Del Norte,78,2023-12-01,2023-12-07,2,0,2,0,64,0,0
Del Norte,79,2023-12-08,2023-12-14,4,0,4,0,64,2,1
Del Norte,80,2023-12-15,2023-12-21,NA,NA,NA,NA,NA,1,0
Del Norte,81,2023-12-22,2023-12-28,NA,NA,NA,NA,NA,0,0
Del Norte,82,2023-12-29,2024-01-04,NA,NA,NA,NA,NA,0,0
Del Norte,83,2024-01-05,2024-01-11,NA,NA,NA,NA,NA,1,1
Del Norte,84,2024-01-12,2024-01-18,NA,NA,NA,NA,NA,1,1
Del Norte,85,2024-01-19,2024-01-25,NA,NA,NA,NA,NA,2,2
Del Norte,86,2024-01-26,2024-02-01,NA,NA,NA,NA,NA,3,1
Del Norte,87,2024-02-02,2024-02-08,NA,NA,NA,NA,NA,0,0
Del Norte,88,2024-02-09,2024-02-15,NA,NA,NA,NA,NA,0,0
Del Norte,89,2024-02-16,2024-02-22,NA,NA,NA,NA,NA,1,0
Del Norte,90,2024-02-23,2024-02-29,NA,NA,NA,NA,NA,0,0
Del Norte,91,2024-03-01,2024-03-07,NA,NA,NA,NA,NA,0,0
Del Norte,92,2024-03-08,2024-03-14,NA,NA,NA,NA,NA,0,0
Del Norte,93,2024-03-15,2024-03-21,NA,NA,NA,NA,NA,0,0
El Dorado,1,2022-06-10,2022-06-16,320,2,320,2,224,8,0
El Dorado,2,2022-06-17,2022-06-23,400,1,400,1,225,6,2
El Dorado,3,2022-06-24,2022-06-30,393,0,393,0,225,11,1
El Dorado,4,2022-07-01,2022-07-07,314,1,314,1,226,9,1
El Dorado,5,2022-07-08,2022-07-14,351,2,351,2,228,12,2
El Dorado,6,2022-07-15,2022-07-21,259,0,259,0,228,7,1
El Dorado,7,2022-07-22,2022-07-28,273,3,273,3,231,7,1
El Dorado,8,2022-07-29,2022-08-04,198,1,198,1,232,7,1
El Dorado,9,2022-08-05,2022-08-11,181,0,181,0,232,10,0
El Dorado,10,2022-08-12,2022-08-18,165,0,165,0,232,8,1
El Dorado,11,2022-08-19,2022-08-25,139,1,139,1,233,3,1
El Dorado,12,2022-08-26,2022-09-01,128,0,128,0,233,2,0
El Dorado,13,2022-09-02,2022-09-08,101,1,101,1,234,2,1
El Dorado,14,2022-09-09,2022-09-15,92,0,92,0,234,3,0
El Dorado,15,2022-09-16,2022-09-22,71,0,71,0,234,4,0
El Dorado,16,2022-09-23,2022-09-29,93,0,93,0,234,7,1
El Dorado,17,2022-09-30,2022-10-06,67,0,67,0,234,4,0
El Dorado,18,2022-10-07,2022-10-13,84,0,84,0,234,7,2
El Dorado,19,2022-10-14,2022-10-20,90,0,90,0,234,6,2
El Dorado,20,2022-10-21,2022-10-27,102,0,102,0,234,5,1
El Dorado,21,2022-10-28,2022-11-03,96,1,96,1,235,2,0
El Dorado,22,2022-11-04,2022-11-10,121,1,121,1,236,6,1
El Dorado,23,2022-11-11,2022-11-17,147,0,147,0,236,6,1
El Dorado,24,2022-11-18,2022-11-24,182,0,182,0,236,13,2
El Dorado,25,2022-11-25,2022-12-01,223,1,223,1,237,16,1
El Dorado,26,2022-12-02,2022-12-08,152,2,152,2,239,9,1
El Dorado,27,2022-12-09,2022-12-15,154,2,154,2,241,10,2
El Dorado,28,2022-12-16,2022-12-22,162,0,162,0,241,8,2
El Dorado,29,2022-12-23,2022-12-29,158,2,158,2,243,8,1
El Dorado,30,2022-12-30,2023-01-05,108,1,108,1,244,5,1
El Dorado,31,2023-01-06,2023-01-12,72,2,72,2,246,2,0
El Dorado,32,2023-01-13,2023-01-19,48,3,48,3,249,1,1
El Dorado,33,2023-01-20,2023-01-26,51,3,51,3,252,1,0
El Dorado,34,2023-01-27,2023-02-02,58,0,58,0,252,4,1
El Dorado,35,2023-02-03,2023-02-09,70,1,70,1,253,1,0
El Dorado,36,2023-02-10,2023-02-16,57,1,57,1,254,3,0
El Dorado,37,2023-02-17,2023-02-23,48,1,48,1,255,5,0
